date,dataset,variable,window,lag,rolling_autocorrelation
2020-10-08,daily_fx,r_fx,500,1,-0.02521070417275902
2020-10-09,daily_fx,r_fx,500,1,-0.025210704172759005
2020-10-12,daily_fx,r_fx,500,1,-0.025210704172759005
2020-10-13,daily_fx,r_fx,500,1,-0.025230142389424236
2020-10-14,daily_fx,r_fx,500,1,-0.025249595593543377
2020-10-15,daily_fx,r_fx,500,1,-0.02524959559354338
2020-10-16,daily_fx,r_fx,500,1,-0.02524959559354338
2020-10-19,daily_fx,r_fx,500,1,-0.025249595593543374
2020-10-20,daily_fx,r_fx,500,1,-0.02518530685550944
2020-10-21,daily_fx,r_fx,500,1,-0.025121181804922472
2020-10-22,daily_fx,r_fx,500,1,-0.02512118180492247
2020-10-23,daily_fx,r_fx,500,1,-0.02512118180492247
2020-10-26,daily_fx,r_fx,500,1,-0.02512118180492247
2020-10-27,daily_fx,r_fx,500,1,-0.02481923239502678
2020-10-28,daily_fx,r_fx,500,1,-0.024520912330551398
2020-10-29,daily_fx,r_fx,500,1,-0.0245209123305514
2020-10-30,daily_fx,r_fx,500,1,-0.024520912330551408
2020-11-02,daily_fx,r_fx,500,1,-0.024520912330551405
2020-11-03,daily_fx,r_fx,500,1,-0.024328608155357583
2020-11-04,daily_fx,r_fx,500,1,-0.024137812117189815
2020-11-05,daily_fx,r_fx,500,1,-0.02413781211718982
2020-11-06,daily_fx,r_fx,500,1,-0.02413781211718982
2020-11-09,daily_fx,r_fx,500,1,-0.02413781211718982
2020-11-10,daily_fx,r_fx,500,1,-0.024179647068488786
2020-11-11,daily_fx,r_fx,500,1,-0.024221554526904037
2020-11-12,daily_fx,r_fx,500,1,-0.024221554526904037
2020-11-13,daily_fx,r_fx,500,1,-0.024221554526904037
2020-11-16,daily_fx,r_fx,500,1,-0.024221554526904037
2020-11-17,daily_fx,r_fx,500,1,-0.02407773381903283
2020-11-18,daily_fx,r_fx,500,1,-0.0239347670776563
2020-11-19,daily_fx,r_fx,500,1,-0.0239347670776563
2020-11-20,daily_fx,r_fx,500,1,-0.0239347670776563
2020-11-23,daily_fx,r_fx,500,1,-0.023934767077656297
2020-11-24,daily_fx,r_fx,500,1,-0.02397523126380039
2020-11-25,daily_fx,r_fx,500,1,-0.02401576385881406
2020-11-26,daily_fx,r_fx,500,1,-0.024015763858814054
2020-11-27,daily_fx,r_fx,500,1,-0.024015763858814054
2020-11-30,daily_fx,r_fx,500,1,-0.024015763858814054
2020-12-01,daily_fx,r_fx,500,1,-0.02417211278246065
2020-12-02,daily_fx,r_fx,500,1,-0.024329479578620746
2020-12-03,daily_fx,r_fx,500,1,-0.024329479578620746
2020-12-04,daily_fx,r_fx,500,1,-0.024329479578620746
2020-12-07,daily_fx,r_fx,500,1,-0.024329479578620746
2020-12-09,daily_fx,r_fx,500,1,-0.02432410875691008
2020-12-10,daily_fx,r_fx,500,1,-0.024318739120827913
2020-12-11,daily_fx,r_fx,500,1,-0.024318739120827913
2020-12-14,daily_fx,r_fx,500,1,-0.024318739120827913
2020-12-15,daily_fx,r_fx,500,1,-0.024518994948665516
2020-12-16,daily_fx,r_fx,500,1,-0.02454336983060052
2020-12-17,daily_fx,r_fx,500,1,-0.024367114760799256
2020-12-18,daily_fx,r_fx,500,1,-0.024367114760799252
2020-12-21,daily_fx,r_fx,500,1,-0.024367114760799256
2020-12-22,daily_fx,r_fx,500,1,-0.024476081896391076
2020-12-24,daily_fx,r_fx,500,1,-0.02462974797827299
2020-12-25,daily_fx,r_fx,500,1,-0.02467403914006695
2020-12-28,daily_fx,r_fx,500,1,-0.02467403914006695
2020-12-29,daily_fx,r_fx,500,1,-0.024696216641771247
2020-12-30,daily_fx,r_fx,500,1,-0.02471841407704135
2020-12-31,daily_fx,r_fx,500,1,-0.024718414077041357
2021-01-04,daily_fx,r_fx,500,1,-0.02471841407704135
2021-01-05,daily_fx,r_fx,500,1,-0.02440748368648197
2021-01-06,daily_fx,r_fx,500,1,-0.02386508149282674
2021-01-07,daily_fx,r_fx,500,1,-0.023631997452459124
2021-01-08,daily_fx,r_fx,500,1,-0.023631997452459124
2021-01-11,daily_fx,r_fx,500,1,-0.023631997452459134
2021-01-12,daily_fx,r_fx,500,1,-0.023863333554701507
2021-01-13,daily_fx,r_fx,500,1,-0.023829140011624905
2021-01-14,daily_fx,r_fx,500,1,-0.023564321845523827
2021-01-15,daily_fx,r_fx,500,1,-0.023564321845523827
2021-01-18,daily_fx,r_fx,500,1,-0.023564321845523827
2021-01-19,daily_fx,r_fx,500,1,-0.023829462904077576
2021-01-20,daily_fx,r_fx,500,1,-0.024011300289186008
2021-01-21,daily_fx,r_fx,500,1,-0.023925322271858812
2021-01-22,daily_fx,r_fx,500,1,-0.02392532227185882
2021-01-25,daily_fx,r_fx,500,1,-0.023925322271858816
2021-01-26,daily_fx,r_fx,500,1,-0.024105194821524314
2021-01-27,daily_fx,r_fx,500,1,-0.02408072193306629
2021-01-28,daily_fx,r_fx,500,1,-0.02387676638827812
2021-01-29,daily_fx,r_fx,500,1,-0.02387676638827812
2021-02-01,daily_fx,r_fx,500,1,-0.02387676638827812
2021-02-02,daily_fx,r_fx,500,1,-0.024086613948543865
2021-02-03,daily_fx,r_fx,500,1,-0.024383338270097147
2021-02-04,daily_fx,r_fx,500,1,-0.024468668301070688
2021-02-05,daily_fx,r_fx,500,1,-0.0244686683010707
2021-02-08,daily_fx,r_fx,500,1,-0.024468668301070712
2021-02-09,daily_fx,r_fx,500,1,-0.02436581691941272
2021-02-10,daily_fx,r_fx,500,1,-0.02430229025857968
2021-02-11,daily_fx,r_fx,500,1,-0.02434124499640326
2021-02-12,daily_fx,r_fx,500,1,-0.02434124499640326
2021-02-15,daily_fx,r_fx,500,1,-0.024341244996403257
2021-02-16,daily_fx,r_fx,500,1,-0.024435574325664195
2021-02-17,daily_fx,r_fx,500,1,-0.024505341082768174
2021-02-18,daily_fx,r_fx,500,1,-0.024013450203127965
2021-02-19,daily_fx,r_fx,500,1,-0.0237975971416523
2021-02-22,daily_fx,r_fx,500,1,-0.024159135060367775
2021-02-23,daily_fx,r_fx,500,1,-0.02385424831962975
2021-02-24,daily_fx,r_fx,500,1,-0.024354158842993825
2021-02-25,daily_fx,r_fx,500,1,-0.0247174396095924
2021-02-26,daily_fx,r_fx,500,1,-0.025063239188027744
2021-03-01,daily_fx,r_fx,500,1,-0.024576978775233592
2021-03-02,daily_fx,r_fx,500,1,-0.024377233713279465
2021-03-03,daily_fx,r_fx,500,1,-0.023796442489324995
2021-03-04,daily_fx,r_fx,500,1,-0.02302265511413305
2021-03-05,daily_fx,r_fx,500,1,-0.02252909618064096
2021-03-09,daily_fx,r_fx,500,1,-0.02276936334296041
2021-03-10,daily_fx,r_fx,500,1,-0.02273012119637437
2021-03-11,daily_fx,r_fx,500,1,-0.02277147216649915
2021-03-12,daily_fx,r_fx,500,1,-0.02265307483014178
2021-03-15,daily_fx,r_fx,500,1,-0.022546219456687912
2021-03-16,daily_fx,r_fx,500,1,-0.022588891219293205
2021-03-17,daily_fx,r_fx,500,1,-0.022610759234513417
2021-03-18,daily_fx,r_fx,500,1,-0.022748274674465614
2021-03-19,daily_fx,r_fx,500,1,-0.02190853517967547
2021-03-23,daily_fx,r_fx,500,1,-0.021213597315396786
2021-03-24,daily_fx,r_fx,500,1,-0.020863076888569344
2021-03-25,daily_fx,r_fx,500,1,-0.02111368367419673
2021-03-26,daily_fx,r_fx,500,1,-0.02146869687752687
2021-03-27,daily_fx,r_fx,500,1,-0.021840810177201502
2021-03-29,daily_fx,r_fx,500,1,-0.02192349946743484
2021-03-30,daily_fx,r_fx,500,1,-0.02141654161167444
2021-03-31,daily_fx,r_fx,500,1,-0.02075936162799216
2021-04-01,daily_fx,r_fx,500,1,-0.021008308770836932
2021-04-02,daily_fx,r_fx,500,1,-0.021229304008060362
2021-04-05,daily_fx,r_fx,500,1,-0.02105432135766848
2021-04-06,daily_fx,r_fx,500,1,-0.02115104018433158
2021-04-07,daily_fx,r_fx,500,1,-0.02142656757038008
2021-04-08,daily_fx,r_fx,500,1,-0.021738571456603142
2021-04-09,daily_fx,r_fx,500,1,-0.022109716066577603
2021-04-12,daily_fx,r_fx,500,1,-0.02233835555865413
2021-04-13,daily_fx,r_fx,500,1,-0.0223869136122053
2021-04-14,daily_fx,r_fx,500,1,-0.022613847668879725
2021-04-15,daily_fx,r_fx,500,1,-0.02265427060424739
2021-04-16,daily_fx,r_fx,500,1,-0.0226480014791991
2021-04-19,daily_fx,r_fx,500,1,-0.02264092289258931
2021-04-20,daily_fx,r_fx,500,1,-0.022683185912497395
2021-04-21,daily_fx,r_fx,500,1,-0.02258709245505174
2021-04-22,daily_fx,r_fx,500,1,-0.022480125415775078
2021-04-23,daily_fx,r_fx,500,1,-0.022904525656945982
2021-04-26,daily_fx,r_fx,500,1,-0.022880857180714118
2021-04-27,daily_fx,r_fx,500,1,-0.022930822638762186
2021-04-28,daily_fx,r_fx,500,1,-0.02316023422500515
2021-04-29,daily_fx,r_fx,500,1,-0.022131167791368384
2021-04-30,daily_fx,r_fx,500,1,-0.02163025542789792
2021-05-03,daily_fx,r_fx,500,1,-0.02187806449031273
2021-05-04,daily_fx,r_fx,500,1,-0.02202151650633462
2021-05-05,daily_fx,r_fx,500,1,-0.021920648846527675
2021-05-06,daily_fx,r_fx,500,1,-0.021440279964870832
2021-05-07,daily_fx,r_fx,500,1,-0.020991908519573926
2021-05-10,daily_fx,r_fx,500,1,-0.021388231119842407
2021-05-11,daily_fx,r_fx,500,1,-0.021036966129359368
2021-05-12,daily_fx,r_fx,500,1,-0.02084488200106805
2021-05-17,daily_fx,r_fx,500,1,-0.020539061060515222
2021-05-18,daily_fx,r_fx,500,1,-0.02021547474675242
2021-05-19,daily_fx,r_fx,500,1,-0.020119245289686498
2021-05-20,daily_fx,r_fx,500,1,-0.020108204408539703
2021-05-21,daily_fx,r_fx,500,1,-0.020090154994415046
2021-05-24,daily_fx,r_fx,500,1,-0.0204784649445163
2021-05-25,daily_fx,r_fx,500,1,-0.0208857966564281
2021-05-26,daily_fx,r_fx,500,1,-0.020608896328793366
2021-05-27,daily_fx,r_fx,500,1,-0.020653776977491416
2021-05-28,daily_fx,r_fx,500,1,-0.02081973235396934
2021-05-31,daily_fx,r_fx,500,1,-0.02009619044960051
2021-06-01,daily_fx,r_fx,500,1,-0.019670592356290872
2021-06-02,daily_fx,r_fx,500,1,-0.01924550427301021
2021-06-03,daily_fx,r_fx,500,1,-0.018913843366463973
2021-06-04,daily_fx,r_fx,500,1,-0.018296087885106463
2021-06-07,daily_fx,r_fx,500,1,-0.018272069425135748
2021-06-08,daily_fx,r_fx,500,1,-0.018469256043906146
2021-06-09,daily_fx,r_fx,500,1,-0.01926372229049736
2021-06-10,daily_fx,r_fx,500,1,-0.018838756071935196
2021-06-11,daily_fx,r_fx,500,1,-0.018281644441349457
2021-06-14,daily_fx,r_fx,500,1,-0.017913906011973693
2021-06-15,daily_fx,r_fx,500,1,-0.01788636564710273
2021-06-16,daily_fx,r_fx,500,1,-0.017891238310880873
2021-06-17,daily_fx,r_fx,500,1,-0.01807094551282615
2021-06-18,daily_fx,r_fx,500,1,-0.01708279298364425
2021-06-21,daily_fx,r_fx,500,1,-0.016459521031579355
2021-06-22,daily_fx,r_fx,500,1,-0.017041738593471245
2021-06-23,daily_fx,r_fx,500,1,-0.017383878888507853
2021-06-24,daily_fx,r_fx,500,1,-0.017132799655782037
2021-06-25,daily_fx,r_fx,500,1,-0.016798859920859527
2021-06-28,daily_fx,r_fx,500,1,-0.016951828144657403
2021-06-29,daily_fx,r_fx,500,1,-0.016904273156254698
2021-06-30,daily_fx,r_fx,500,1,-0.016757454849593262
2021-07-01,daily_fx,r_fx,500,1,-0.017333153497512573
2021-07-02,daily_fx,r_fx,500,1,-0.016991699389656813
2021-07-05,daily_fx,r_fx,500,1,-0.017303189795476844
2021-07-06,daily_fx,r_fx,500,1,-0.018406855561100978
2021-07-07,daily_fx,r_fx,500,1,-0.018662895208254583
2021-07-08,daily_fx,r_fx,500,1,-0.018532928817355545
2021-07-09,daily_fx,r_fx,500,1,-0.018104275671523156
2021-07-12,daily_fx,r_fx,500,1,-0.01776231174538096
2021-07-13,daily_fx,r_fx,500,1,-0.018109480594879743
2021-07-14,daily_fx,r_fx,500,1,-0.01797532106149502
2021-07-15,daily_fx,r_fx,500,1,-0.017916125461126572
2021-07-16,daily_fx,r_fx,500,1,-0.017695050500700485
2021-07-17,daily_fx,r_fx,500,1,-0.016466746385062823
2021-07-19,daily_fx,r_fx,500,1,-0.015354362514726851
2021-07-23,daily_fx,r_fx,500,1,-0.01471898200612898
2021-07-24,daily_fx,r_fx,500,1,-0.01519119919166818
2021-07-26,daily_fx,r_fx,500,1,-0.014460674650945518
2021-07-27,daily_fx,r_fx,500,1,-0.0135430066058477
2021-07-28,daily_fx,r_fx,500,1,-0.013257087955313215
2021-07-29,daily_fx,r_fx,500,1,-0.01373324130319694
2021-07-30,daily_fx,r_fx,500,1,-0.010895368318800756
2021-08-02,daily_fx,r_fx,500,1,-0.010426062519941784
2021-08-03,daily_fx,r_fx,500,1,-0.01022104099649817
2021-08-04,daily_fx,r_fx,500,1,-0.010441888375386555
2021-08-05,daily_fx,r_fx,500,1,-0.008670363117459147
2021-08-06,daily_fx,r_fx,500,1,-0.006563028218469544
2021-08-09,daily_fx,r_fx,500,1,-0.007506300702708014
2021-08-10,daily_fx,r_fx,500,1,-0.006205751119825939
2021-08-11,daily_fx,r_fx,500,1,-0.005035378501999129
2021-08-12,daily_fx,r_fx,500,1,-0.00457497388568679
2021-08-13,daily_fx,r_fx,500,1,-0.004382814852372322
2021-08-16,daily_fx,r_fx,500,1,-0.004244655965813693
2021-08-17,daily_fx,r_fx,500,1,-0.00518206361139559
2021-08-18,daily_fx,r_fx,500,1,-0.0041962919204369484
2021-08-19,daily_fx,r_fx,500,1,-0.00379087140158752
2021-08-20,daily_fx,r_fx,500,1,-0.0032070717811987213
2021-08-23,daily_fx,r_fx,500,1,-0.003438078916515574
2021-08-24,daily_fx,r_fx,500,1,-0.003391509450074777
2021-08-25,daily_fx,r_fx,500,1,-0.0033418319094886545
2021-08-26,daily_fx,r_fx,500,1,-0.003969560424985774
2021-08-27,daily_fx,r_fx,500,1,-0.004881885999472053
2021-08-30,daily_fx,r_fx,500,1,-0.005288323341219229
2021-08-31,daily_fx,r_fx,500,1,-0.005358646036703312
2021-09-06,daily_fx,r_fx,500,1,-0.005462089524239695
2021-09-07,daily_fx,r_fx,500,1,-0.004847900589990222
2021-09-08,daily_fx,r_fx,500,1,-0.004382911232272672
2021-09-09,daily_fx,r_fx,500,1,-0.004645399229481879
2021-09-10,daily_fx,r_fx,500,1,-0.0036890226764322753
2021-09-13,daily_fx,r_fx,500,1,-0.0027477992894160614
2021-09-14,daily_fx,r_fx,500,1,-0.0023929939783248703
2021-09-15,daily_fx,r_fx,500,1,-0.0030909389905388303
2021-09-16,daily_fx,r_fx,500,1,-0.0009746448067918899
2021-09-17,daily_fx,r_fx,500,1,-0.0026946613584087455
2021-09-20,daily_fx,r_fx,500,1,-0.0017354660864221407
2021-09-21,daily_fx,r_fx,500,1,-0.0021145659907896497
2021-09-22,daily_fx,r_fx,500,1,-0.0019420143177076227
2021-09-23,daily_fx,r_fx,500,1,-0.0016716626460396141
2021-09-24,daily_fx,r_fx,500,1,-0.0011939315841194237
2021-09-27,daily_fx,r_fx,500,1,-0.00024822847304917234
2021-09-28,daily_fx,r_fx,500,1,-0.0015037158216932311
2021-09-29,daily_fx,r_fx,500,1,-0.0013257277472921174
2021-09-30,daily_fx,r_fx,500,1,-0.0009875880263179168
2021-10-04,daily_fx,r_fx,500,1,-0.0011433258413322451
2021-10-05,daily_fx,r_fx,500,1,-0.001007178720260393
2021-10-06,daily_fx,r_fx,500,1,-0.0012754370809007775
2021-10-07,daily_fx,r_fx,500,1,-0.0016233911851039433
2021-10-08,daily_fx,r_fx,500,1,-0.001954011701967524
2021-10-11,daily_fx,r_fx,500,1,-0.001980789166465371
2021-10-12,daily_fx,r_fx,500,1,-0.0019968050359120966
2021-10-13,daily_fx,r_fx,500,1,-0.0030518690117911002
2021-10-14,daily_fx,r_fx,500,1,-0.002394226958221321
2021-10-15,daily_fx,r_fx,500,1,-0.002032378671223432
2021-10-18,daily_fx,r_fx,500,1,-0.0022982808635400487
2021-10-19,daily_fx,r_fx,500,1,-0.002110789600833213
2021-10-20,daily_fx,r_fx,500,1,-0.0019481838404963013
2021-10-21,daily_fx,r_fx,500,1,-0.0017297122828241129
2021-10-22,daily_fx,r_fx,500,1,-0.0023708789908878157
2021-10-25,daily_fx,r_fx,500,1,-0.0021691840834752608
2021-10-26,daily_fx,r_fx,500,1,-0.002519439985875924
2021-10-27,daily_fx,r_fx,500,1,-0.001960210778757517
2021-10-28,daily_fx,r_fx,500,1,-0.0014208633486770283
2021-10-29,daily_fx,r_fx,500,1,-0.001610526924603541
2021-11-01,daily_fx,r_fx,500,1,-0.0018179068498577178
2021-11-02,daily_fx,r_fx,500,1,-0.0023922383903779492
2021-11-03,daily_fx,r_fx,500,1,-0.001232549082010688
2021-11-04,daily_fx,r_fx,500,1,-0.002377910698029342
2021-11-05,daily_fx,r_fx,500,1,-0.0011788698729272814
2021-11-08,daily_fx,r_fx,500,1,-0.002594319101448875
2021-11-09,daily_fx,r_fx,500,1,-0.0038131700477841636
2021-11-10,daily_fx,r_fx,500,1,-0.0028979270854945934
2021-11-11,daily_fx,r_fx,500,1,-0.004632771258553241
2021-11-12,daily_fx,r_fx,500,1,-0.0029859280940877056
2021-11-15,daily_fx,r_fx,500,1,-0.0028881639344906732
2021-11-16,daily_fx,r_fx,500,1,-0.0030688556501166763
2021-11-17,daily_fx,r_fx,500,1,-0.00427278289944384
2021-11-18,daily_fx,r_fx,500,1,-0.0036508486651928612
2021-11-19,daily_fx,r_fx,500,1,-0.0032501116808793147
2021-11-22,daily_fx,r_fx,500,1,-0.004329510934229749
2021-11-23,daily_fx,r_fx,500,1,-0.005603134912768018
2021-11-24,daily_fx,r_fx,500,1,-0.005181194391478034
2021-11-25,daily_fx,r_fx,500,1,-0.005537965756050938
2021-11-26,daily_fx,r_fx,500,1,-0.0063113443246475085
2021-11-29,daily_fx,r_fx,500,1,-0.00576709927181102
2021-11-30,daily_fx,r_fx,500,1,-0.005359020629612874
2021-12-01,daily_fx,r_fx,500,1,-0.0053783029179432715
2021-12-02,daily_fx,r_fx,500,1,-0.004556521298966187
2021-12-03,daily_fx,r_fx,500,1,-0.004107323690243163
2021-12-06,daily_fx,r_fx,500,1,-0.0045178080520646684
2021-12-14,daily_fx,r_fx,500,1,-0.002418663258238148
2021-12-15,daily_fx,r_fx,500,1,0.0001755735792217878
2021-12-16,daily_fx,r_fx,500,1,-0.0008771384490403373
2021-12-17,daily_fx,r_fx,500,1,-0.001346618449826824
2021-12-20,daily_fx,r_fx,500,1,-0.0019165625682146283
2021-12-21,daily_fx,r_fx,500,1,-0.0022620583692315476
2021-12-22,daily_fx,r_fx,500,1,-0.0023676365372625506
2021-12-23,daily_fx,r_fx,500,1,-0.0023936594883117645
2021-12-24,daily_fx,r_fx,500,1,-0.0036399488969898
2021-12-27,daily_fx,r_fx,500,1,-0.001869352811848625
2021-12-28,daily_fx,r_fx,500,1,-0.002266120443918399
2021-12-29,daily_fx,r_fx,500,1,-0.002376843419887766
2021-12-30,daily_fx,r_fx,500,1,-0.0027240918631182896
2022-01-05,daily_fx,r_fx,500,1,-0.004597593679375449
2022-01-06,daily_fx,r_fx,500,1,-0.0038756894978910737
2022-01-07,daily_fx,r_fx,500,1,-0.0035624689115934635
2022-01-08,daily_fx,r_fx,500,1,-0.0038992367225890575
2022-01-10,daily_fx,r_fx,500,1,-0.003408344525016581
2022-01-11,daily_fx,r_fx,500,1,-0.003383895543875984
2022-01-12,daily_fx,r_fx,500,1,-0.003370995420623385
2022-01-13,daily_fx,r_fx,500,1,-0.00283785505455998
2022-01-14,daily_fx,r_fx,500,1,-0.0024958239488063155
2022-01-17,daily_fx,r_fx,500,1,-0.0019674846802874898
2022-01-18,daily_fx,r_fx,500,1,-0.0010916789597154206
2022-01-19,daily_fx,r_fx,500,1,-2.639743403761566e-05
2022-01-20,daily_fx,r_fx,500,1,-0.0003864106383899911
2022-01-21,daily_fx,r_fx,500,1,-0.0002017416228034126
2022-01-24,daily_fx,r_fx,500,1,0.00014342705746632527
2022-01-25,daily_fx,r_fx,500,1,-0.00044095796782320294
2022-01-26,daily_fx,r_fx,500,1,0.0002891166767196132
2022-01-27,daily_fx,r_fx,500,1,0.0009905308850394286
2022-01-28,daily_fx,r_fx,500,1,0.0012823067466677222
2022-01-31,daily_fx,r_fx,500,1,0.0011820806052731108
2022-02-01,daily_fx,r_fx,500,1,0.000780411685733718
2022-02-02,daily_fx,r_fx,500,1,0.0005128535846170638
2022-02-03,daily_fx,r_fx,500,1,0.00044296007092456
2022-02-04,daily_fx,r_fx,500,1,0.00042502566789991906
2022-02-07,daily_fx,r_fx,500,1,0.0007775072318038226
2022-02-08,daily_fx,r_fx,500,1,0.000714282487928305
2022-02-09,daily_fx,r_fx,500,1,0.0007304548279225644
2022-02-10,daily_fx,r_fx,500,1,0.0011526369377803823
2022-02-11,daily_fx,r_fx,500,1,0.000737683863152779
2022-02-14,daily_fx,r_fx,500,1,0.001011685453063739
2022-02-15,daily_fx,r_fx,500,1,0.0005506102593880849
2022-02-16,daily_fx,r_fx,500,1,0.0011586970675158954
2022-02-17,daily_fx,r_fx,500,1,0.0008502843510238087
2022-02-18,daily_fx,r_fx,500,1,0.0008553574725123148
2022-02-21,daily_fx,r_fx,500,1,0.0003087703337792669
2022-02-22,daily_fx,r_fx,500,1,-0.002390930048358154
2022-02-23,daily_fx,r_fx,500,1,-0.005526264626171618
2022-02-24,daily_fx,r_fx,500,1,-0.0032753336667751456
2022-02-25,daily_fx,r_fx,500,1,-0.004159641775993594
2022-02-28,daily_fx,r_fx,500,1,-0.004022198304191741
2022-03-01,daily_fx,r_fx,500,1,-0.0038475124493353875
2022-03-02,daily_fx,r_fx,500,1,-0.004302294020127177
2022-03-03,daily_fx,r_fx,500,1,-0.005500902415353398
2022-03-04,daily_fx,r_fx,500,1,-0.004939265678713788
2022-03-07,daily_fx,r_fx,500,1,-0.0047420373201380915
2022-03-09,daily_fx,r_fx,500,1,-0.005153076650078485
2022-03-10,daily_fx,r_fx,500,1,-0.006159139492434659
2022-03-11,daily_fx,r_fx,500,1,-0.004172472822263003
2022-03-14,daily_fx,r_fx,500,1,-2.8712515371572718e-06
2022-03-15,daily_fx,r_fx,500,1,0.0037893510076341614
2022-03-16,daily_fx,r_fx,500,1,0.014897720652345046
2022-03-17,daily_fx,r_fx,500,1,0.0713753463508296
2022-03-18,daily_fx,r_fx,500,1,0.16787351626268043
2022-03-24,daily_fx,r_fx,500,1,0.12062281359119621
2022-03-25,daily_fx,r_fx,500,1,0.12432771299429726
2022-03-28,daily_fx,r_fx,500,1,0.12425682897388884
2022-03-29,daily_fx,r_fx,500,1,0.12423186601266678
2022-03-30,daily_fx,r_fx,500,1,0.12548825416584405
2022-03-31,daily_fx,r_fx,500,1,0.12886200983788454
2022-04-01,daily_fx,r_fx,500,1,0.12947269095127711
2022-04-04,daily_fx,r_fx,500,1,0.12930832797435302
2022-04-05,daily_fx,r_fx,500,1,0.12957028892585193
2022-04-06,daily_fx,r_fx,500,1,0.12973775572822852
2022-04-07,daily_fx,r_fx,500,1,0.13068966592934622
2022-04-08,daily_fx,r_fx,500,1,0.13108812165864264
2022-04-11,daily_fx,r_fx,500,1,0.13155621513979843
2022-04-12,daily_fx,r_fx,500,1,0.13294506031334
2022-04-13,daily_fx,r_fx,500,1,0.13418996419555018
2022-04-14,daily_fx,r_fx,500,1,0.13335605818648974
2022-04-15,daily_fx,r_fx,500,1,0.13245177019976148
2022-04-18,daily_fx,r_fx,500,1,0.133368441121578
2022-04-19,daily_fx,r_fx,500,1,0.1377503957261675
2022-04-20,daily_fx,r_fx,500,1,0.14202814178493955
2022-04-21,daily_fx,r_fx,500,1,0.2161992472302665
2022-04-22,daily_fx,r_fx,500,1,0.33061658840278424
2022-04-25,daily_fx,r_fx,500,1,0.32453193565679717
2022-04-26,daily_fx,r_fx,500,1,0.32673964694488444
2022-04-27,daily_fx,r_fx,500,1,0.3285703933518667
2022-04-28,daily_fx,r_fx,500,1,0.3308482993382662
2022-04-29,daily_fx,r_fx,500,1,0.3327192761231916
2022-05-06,daily_fx,r_fx,500,1,0.33593397514282086
2022-05-07,daily_fx,r_fx,500,1,0.33829494413012257
2022-05-10,daily_fx,r_fx,500,1,0.3351545103627877
2022-05-11,daily_fx,r_fx,500,1,0.3365922104919606
2022-05-12,daily_fx,r_fx,500,1,0.3378321714741971
2022-05-13,daily_fx,r_fx,500,1,0.33488864936278023
2022-05-16,daily_fx,r_fx,500,1,0.3361390565470827
2022-05-17,daily_fx,r_fx,500,1,0.33454996269068965
2022-05-18,daily_fx,r_fx,500,1,0.332589697943502
2022-05-19,daily_fx,r_fx,500,1,0.33380111856154887
2022-05-20,daily_fx,r_fx,500,1,0.33566878803206346
2022-05-23,daily_fx,r_fx,500,1,0.3329567283701757
2022-05-24,daily_fx,r_fx,500,1,0.33261237086435286
2022-05-25,daily_fx,r_fx,500,1,0.33309583466272685
2022-05-26,daily_fx,r_fx,500,1,0.3336453303977186
2022-05-27,daily_fx,r_fx,500,1,0.3345358509275265
2022-05-30,daily_fx,r_fx,500,1,0.33536344372455806
2022-05-31,daily_fx,r_fx,500,1,0.3363467367074456
2022-06-01,daily_fx,r_fx,500,1,0.33863939020838413
2022-06-02,daily_fx,r_fx,500,1,0.3389937722057608
2022-06-03,daily_fx,r_fx,500,1,0.33828870610281014
2022-06-06,daily_fx,r_fx,500,1,0.3391132136677825
2022-06-07,daily_fx,r_fx,500,1,0.34019831347692736
2022-06-08,daily_fx,r_fx,500,1,0.34096798818355817
2022-06-09,daily_fx,r_fx,500,1,0.3401316384601224
2022-06-10,daily_fx,r_fx,500,1,0.3406132727144566
2022-06-13,daily_fx,r_fx,500,1,0.34198313627588983
2022-06-14,daily_fx,r_fx,500,1,0.34298231617363883
2022-06-15,daily_fx,r_fx,500,1,0.34388076798811823
2022-06-16,daily_fx,r_fx,500,1,0.344918739123386
2022-06-17,daily_fx,r_fx,500,1,0.3439632055771011
2022-06-20,daily_fx,r_fx,500,1,0.34273715100930735
2022-06-21,daily_fx,r_fx,500,1,0.3444444719278558
2022-06-22,daily_fx,r_fx,500,1,0.34699997764262736
2022-06-23,daily_fx,r_fx,500,1,0.35239069916238674
2022-06-24,daily_fx,r_fx,500,1,0.35450276682486676
2022-06-27,daily_fx,r_fx,500,1,0.3533485218952132
2022-06-28,daily_fx,r_fx,500,1,0.3522366154492093
2022-06-29,daily_fx,r_fx,500,1,0.353619838644352
2022-06-30,daily_fx,r_fx,500,1,0.3429171594029438
2022-07-01,daily_fx,r_fx,500,1,0.3411973526143837
2022-07-04,daily_fx,r_fx,500,1,0.3410902261924087
2022-07-05,daily_fx,r_fx,500,1,0.34243673297232424
2022-07-06,daily_fx,r_fx,500,1,0.3402091109932762
2022-07-07,daily_fx,r_fx,500,1,0.3420772033114537
2022-07-08,daily_fx,r_fx,500,1,0.3440030758028196
2022-07-13,daily_fx,r_fx,500,1,0.344242445268838
2022-07-14,daily_fx,r_fx,500,1,0.34447258103437567
2022-07-15,daily_fx,r_fx,500,1,0.34503695486347563
2022-07-16,daily_fx,r_fx,500,1,0.3460822012529101
2022-07-18,daily_fx,r_fx,500,1,0.3432495363615434
2022-07-19,daily_fx,r_fx,500,1,0.3442933123282782
